,Name,Date,Open,High,Low,Close,Adj Close,Volume,5-day Avg,7-day Avg,Signal
47,Bank Nifty,2022-09-09,40520.75,40685.949219,40280.300781,40415.699219,40415.230469,207000.0,40092.5398438,39960.885602857146,
48,Bank Nifty,2022-09-12,40540.449219,40684.898438,40377.898438,40574.0,40573.527344,147000.0,40256.479687600004,40106.20703142857,
49,Bank Nifty,2022-09-13,40802.101563,40904.300781,40693.949219,40873.101563,40872.625,176400.0,40422.5898438,40293.12834828572,
50,Bank Nifty,2022-09-14,40308.800781,41626.898438,40288.898438,41405.398438,41404.917969,218400.0,40833.5593752,40544.79966528572,
51,Bank Nifty,2022-09-15,41533.699219,41840.148438,41153.5,41209.199219,41208.71875,245300.0,41148.439062800004,40797.14229928572,
52,Bank Nifty,2022-09-16,40977.199219,41162.5,40502.050781,40776.800781,40776.328125,244200.0,41243.749219000005,41024.34933057143,
53,Bank Nifty,2022-09-19,40685.601563,41184.25,40509.898438,40904.398438,40903.921875,206000.0,41343.6195314,41155.56361628572,
54,Bank Nifty,2022-09-20,41304.148438,41677.648438,41207.300781,41468.300781,41467.820313,175200.0,41498.289062799995,41297.23493328572,
55,Bank Nifty,2022-09-21,41282.601563,41501.699219,40889.148438,41203.449219,41202.96875,151300.0,41473.249219,41413.92075914286,
56,Bank Nifty,2022-09-22,40889.050781,41159.199219,40360.199219,40630.601563,40630.128906,209500.0,41337.0593752,41450.334821714285,
57,Bank Nifty,2022-09-23,40429.351563,40528.398438,39412.699219,39546.25,39545.789063,226200.0,41210.2390628,41293.40625028572,
58,Bank Nifty,2022-09-26,39027.851563,39229.398438,38492.199219,38616.25,38615.800781,241800.0,40819.268750400006,40920.44196457142,
59,Bank Nifty,2022-09-27,38811.699219,39050.5,38184.898438,38359.148438,38358.703125,168700.0,40293.839062800005,40618.72767885714,
60,Bank Nifty,2022-09-28,38081.25,38368.800781,37626.199219,37759.851563,37759.414063,210600.0,39667.2593752,40216.52064757142,
61,Bank Nifty,2022-09-29,38092.851563,38283.398438,37536.648438,37647.75,37647.3125,253000.0,39092.099219,39731.627790428574,
62,Bank Nifty,2022-09-30,37660.0,38811.0,37386.351563,38631.949219,38631.5,246100.0,38748.6195314,39347.242187714284,Sell
63,Bank Nifty,2022-10-03,38444.898438,38641.601563,37963.25,38029.648438,38029.207031,172900.0,38631.060156399995,38987.585379714284,
64,Bank Nifty,2022-10-04,38700.398438,39177.5,38596.898438,39110.050781,39109.597656,241100.0,38656.4601564,38794.59988857143,
65,Bank Nifty,2022-10-06,39343.699219,39608.351563,39232.898438,39282.851563,39282.394531,158800.0,38904.3703128,38848.736049285704,Buy
66,Bank Nifty,2022-10-07,39093.5,39235.050781,38807.5,39178.050781,39177.59375,165000.0,39094.7007814,38875.10044657143,
67,Bank Nifty,2022-10-10,38641.550781,39315.699219,38518.300781,39093.101563,39092.648438,159700.0,39195.6406252,39010.371652,
68,Bank Nifty,2022-10-11,39058.851563,39174.949219,38622.75,38712.449219,38712.0,177600.0,39302.3101564,39137.736049285704,
69,Bank Nifty,2022-10-12,38784.199219,39164.101563,38606.398438,39118.550781,39118.097656,195800.0,39299.630469,39188.17912971428,
70,Bank Nifty,2022-10-13,38957.648438,39061.300781,38437.949219,38624.0,38623.550781,158900.0,39190.2203126,39248.136160857146,
71,Bank Nifty,2022-10-14,39446.050781,39570.851563,39196.300781,39305.601563,39305.144531,185600.0,39257.380469,39304.32924128572,Sell
72,Bank Nifty,2022-10-17,39295.601563,39974.699219,39146.699219,39920.449219,39919.984375,201600.0,39389.180469,39356.664620714284,Buy
73,Bank Nifty,2022-10-18,40252.050781,40435.351563,40139.851563,40318.75,40318.28125,245200.0,39641.2609378,39528.136161,
74,Bank Nifty,2022-10-19,40556.648438,40643.601563,40195.199219,40373.199219,40372.730469,232900.0,39937.1609378,39717.83649585714,
75,Bank Nifty,2022-10-20,40149.5,40208.351563,39848.851563,40099.550781,40099.085938,262800.0,40166.5710942,39865.46540214285,
76,Bank Nifty,2022-10-21,40370.75,41032.25,40355.449219,40784.050781,40783.578125,324200.0,40458.850781600006,40132.343750285705,
77,Bank Nifty,2022-10-24,41348.351563,41427.25,41201.148438,41304.898438,41304.417969,74300.0,40749.360937800004,40470.33649585714,
78,Bank Nifty,2022-10-25,41513.648438,41530.648438,41021.449219,41122.75,41122.273438,351800.0,40968.4203128,40750.307477999995,
79,Bank Nifty,2022-10-27,41440.699219,41511.800781,41178.648438,41299.300781,41298.820313,239400.0,41142.0601564,40969.89341542857,
80,Bank Nifty,2022-10-28,41236.800781,41482.398438,40839.300781,40990.851563,40990.375,237100.0,41396.86953139999,41119.471540428574,
81,Bank Nifty,2022-10-31,41265.699219,41353.699219,41106.101563,41307.898438,41307.417969,237200.0,41461.1593752,41220.914062714284,
82,Bank Nifty,2022-11-01,41552.398438,41677.25,41188.550781,41289.550781,41289.070313,304400.0,41511.1593752,41430.75669657143,
83,Bank Nifty,2022-11-02,41472.601563,41474.300781,41060.449219,41146.648438,41146.171875,175800.0,41499.8898438,41493.906808142856,
84,Bank Nifty,2022-11-03,40873.699219,41478.0,40819.148438,41298.351563,41297.871094,263600.0,41493.1296876,41501.156808142856,
85,Bank Nifty,2022-11-04,41314.851563,41516.199219,41051.148438,41258.449219,41257.96875,190400.0,41499.8898438,41499.092634,
86,Bank Nifty,2022-11-07,41740.648438,41779.398438,41337.050781,41686.699219,41686.214844,393400.0,41585.0296876,41537.32087071428,
87,Bank Nifty,2022-11-09,41914.851563,41948.898438,41667.898438,41783.199219,41782.714844,490500.0,41639.3593752,41603.963727857146,
88,Bank Nifty,2022-11-10,41462.851563,41643.898438,41318.601563,41603.75,41603.265625,253400.0,41673.278906600004,41645.42075914286,
89,Bank Nifty,2022-11-11,42163.398438,42345.5,41918.101563,42137.050781,42136.5625,255400.0,41846.778906600004,41740.88504485715,
90,Bank Nifty,2022-11-14,42177.550781,42231.449219,41965.449219,42076.75,42076.261719,142700.0,41989.8289066,41849.049107428575,
91,Bank Nifty,2022-11-15,42234.851563,42450.050781,42079.550781,42372.699219,42372.207031,139400.0,42123.9593752,41987.913504714284,
92,Bank Nifty,2022-11-16,42371.800781,42611.75,42296.300781,42535.300781,42534.804688,185400.0,42256.5296876,42144.42075914286,
93,Bank Nifty,2022-11-17,42399.648438,42622.75,42366.550781,42458.050781,42457.558594,165400.0,42452.3,42264.899553714284,
94,Bank Nifty,2022-11-18,42545.75,42590.75,42223.699219,42437.449219,42436.957031,280100.0,42501.35,42356.592634,
95,Bank Nifty,2022-11-21,42286.949219,42386.800781,42202.550781,42346.550781,42346.058594,259100.0,42532.4203124,42462.721540142855,
96,Bank Nifty,2022-11-22,42467.398438,42508.75,42347.148438,42457.050781,42456.558594,216300.0,42544.1601562,42486.04296871428,
97,Bank Nifty,2022-11-23,42668.550781,42860.550781,42556.398438,42729.101563,42728.605469,359100.0,42593.9203124,42575.91462042857,
98,Bank Nifty,2022-11-24,42838.351563,43163.398438,42769.648438,43075.398438,43074.898438,204900.0,42702.049999999996,42677.82142857143,
99,Bank Nifty,2022-11-25,43192.449219,43339.148438,42864.949219,42983.949219,42983.449219,502800.0,42851.729687600004,42781.735491142856,
100,Bank Nifty,2022-11-28,42757.199219,43159.800781,42740.0,43020.449219,43019.949219,238700.0,43006.3296876,42858.4570312857,
101,Bank Nifty,2022-11-29,42959.398438,43279.601563,42959.398438,43053.449219,43052.949219,223000.0,43160.5000002,42956.864397428566,
102,Bank Nifty,2022-11-30,43122.75,43332.300781,42880.050781,43231.0,43230.496094,202000.0,43254.8500002,43091.93582599999,
103,Bank Nifty,2022-12-01,43512.101563,43515.050781,43101.851563,43260.648438,43260.144531,268400.0,43325.1804688,43235.693080428566,
104,Bank Nifty,2022-12-02,42976.699219,43131.898438,42937.800781,43103.75,43103.25,212800.0,43283.7304688,43274.45703142857,
105,Bank Nifty,2022-12-05,43269.351563,43372.148438,42985.0,43332.949219,43332.445313,242600.0,43326.2000002,43304.27846,
106,Bank Nifty,2022-12-06,43093.898438,43306.851563,43076.398438,43138.550781,43138.050781,379200.0,43331.650000199996,43299.66462071428,
107,Bank Nifty,2022-12-07,43157.351563,43327.351563,42948.449219,43098.699219,43098.199219,242900.0,43330.660156599995,43323.60044671428,
108,Bank Nifty,2022-12-08,43142.25,43640.898438,43095.300781,43596.851563,43596.34375,355700.0,43355.82968799999,43375.214285999995,Sell
109,Bank Nifty,2022-12-09,43765.300781,43853.398438,43361.699219,43633.449219,43632.941406,443500.0,43500.12968799999,43449.65680842857,Buy
110,Bank Nifty,2022-12-12,43455.851563,43767.050781,43378.800781,43708.75,43708.242188,234200.0,43579.1101566,43485.65680842857,
111,Bank Nifty,2022-12-13,43793.699219,43983.800781,43767.75,43946.550781,43946.039063,277000.0,43714.500000199994,43607.35714314285,
112,Bank Nifty,2022-12-14,44078.601563,44151.800781,43987.949219,44049.101563,44048.589844,349200.0,43879.389843799996,43718.73604928572,
113,Bank Nifty,2022-12-15,43940.101563,44120.601563,43379.101563,43498.199219,43497.695313,421900.0,43975.3304688,43834.986049285704,
114,Bank Nifty,2022-12-16,43261.75,43598.199219,43080.550781,43219.5,43218.996094,275200.0,43924.290625,43873.67857157143,
115,Bank Nifty,2022-12-19,43346.351563,43451.449219,43110.300781,43413.75,43413.246094,175600.0,43861.1703126,43846.614397428566,
116,Bank Nifty,2022-12-20,43152.648438,43426.199219,42955.398438,43359.5,43358.996094,182300.0,43749.6500002,43785.58593757143,
117,Bank Nifty,2022-12-21,43525.75,43614.648438,42363.800781,42617.949219,42617.453125,279400.0,43642.2195316,43763.814174285704,
118,Bank Nifty,2022-12-22,42864.0,42933.5,42231.351563,42408.800781,42408.308594,344800.0,43404.799219,43613.77120557142,
119,Bank Nifty,2022-12-23,41951.351563,42226.648438,41597.648438,41668.050781,41667.566406,332600.0,43130.4890628,43338.74944228572,
120,Bank Nifty,2022-12-26,,,,,,,,,
121,Bank Nifty,2022-12-27,42827.75,42927.199219,42394.148438,42859.5,42859.0,229600.0,,,
122,Bank Nifty,2022-12-28,42733.601563,43034.949219,42694.851563,42827.699219,42827.203125,230500.0,,,
123,Bank Nifty,2022-12-29,42684.898438,43498.050781,42489.800781,43252.351563,43251.847656,308300.0,,,
124,Bank Nifty,2022-12-30,43401.699219,43422.949219,42833.101563,42986.449219,42985.949219,258700.0,,,
125,Bank Nifty,2023-01-02,43038.25,43382.75,42961.75,43203.101563,43203.101563,1798102100.0,43253.1796876,,Sell
126,Bank Nifty,2023-01-03,43151.449219,43482.800781,43148.449219,43425.25,43425.25,197000.0,43364.3,,
127,Bank Nifty,2023-01-04,43417.5,43578.398438,42858.648438,42958.800781,42958.800781,216800.0,43472.9898438,43332.44252242857,Buy
128,Bank Nifty,2023-01-05,43073.050781,43137.550781,42298.601563,42608.699219,42608.699219,189100.0,43400.8898438,43362.49274557143,
129,Bank Nifty,2023-01-06,42649.699219,42685.898438,41877.0,42188.800781,42188.800781,195100.0,43253.479687600004,43312.62834828572,
130,Bank Nifty,2023-01-09,42404.851563,42716.800781,42186.550781,42582.75,42582.75,161800.0,43120.2898438,43201.02120542857,
131,Bank Nifty,2023-01-10,42642.0,42674.25,41835.75,42014.75,42014.75,179300.0,42958.5796876,43094.06417414285,
132,Bank Nifty,2023-01-11,42071.851563,42318.0,41729.0,42232.699219,42232.699219,169800.0,42706.5,42941.9570312857,
133,Bank Nifty,2023-01-12,42238.5,42343.5,41742.949219,42082.25,42082.25,154100.0,42547.6898438,42779.199776857145,
134,Bank Nifty,2023-01-13,42171.25,42453.949219,41885.601563,42371.25,42371.25,205500.0,42501.3,42618.564174142855,
135,Bank Nifty,2023-01-16,42622.5,42715.648438,42066.550781,42167.550781,42167.550781,312300.0,42501.0695314,42558.292410857146,Sell
136,Bank Nifty,2023-01-17,42241.199219,42383.800781,41861.101563,42235.050781,42235.050781,256300.0,42442.979687600004,42515.13560271428,
137,Bank Nifty,2023-01-18,42271.800781,42555.898438,42119.648438,42458.0,42458.0,170500.0,42490.5593752,42492.149553714284,
138,Bank Nifty,2023-01-19,42416.300781,42506.25,42234.898438,42328.851563,42328.851563,143400.0,42523.1093752,42468.149553714284,Buy
139,Bank Nifty,2023-01-20,42516.050781,42709.199219,42366.148438,42506.800781,42506.800781,159100.0,42574.159375200004,42524.035156428574,
140,Bank Nifty,2023-01-23,42891.449219,43005.851563,42727.699219,42821.25,42821.25,203600.0,42632.2000002,42618.65680828572,
141,Bank Nifty,2023-01-24,42994.449219,43078.898438,42615.648438,42733.449219,42733.449219,159500.0,42771.2195316,42707.93526814286,
142,Bank Nifty,2023-01-25,42703.601563,42733.050781,41540.300781,41647.648438,41647.648438,244700.0,42806.6500002,42710.42131714285,
143,Bank Nifty,2023-01-27,41382.351563,41417.898438,40148.800781,40345.300781,40345.300781,350800.0,42588.9796878,42572.43526814285,
144,Bank Nifty,2023-01-30,39856.148438,40789.550781,39419.800781,40387.449219,40387.449219,369900.0,42205.0500002,42320.09988857142,
145,Bank Nifty,2023-01-31,40563.851563,40811.648438,40167.699219,40655.050781,40655.050781,289900.0,41766.20937519999,42078.01395114285,
146,Bank Nifty,2023-02-01,41115.0,42015.648438,39490.5,40513.0,40513.0,400100.0,41553.5593752,41978.93526814285,Sell
147,Bank Nifty,2023-02-02,39943.351563,40757.601563,39761.449219,40669.300781,40669.300781,348500.0,41158.4695316,41657.756696714285,
148,Bank Nifty,2023-02-03,41019.351563,41539.949219,40609.75,41499.699219,41499.699219,308800.0,41182.8796878,41437.906808285705,
149,Bank Nifty,2023-02-06,41530.148438,41724.5,41261.199219,41374.648438,41374.648438,197800.0,41369.8695316,41293.82812528572,Buy
150,Bank Nifty,2023-02-07,41513.101563,41630.75,41095.101563,41490.949219,41490.949219,171900.0,41533.689844,41324.23549128572,
151,Bank Nifty,2023-02-08,41542.050781,41791.949219,41403.050781,41537.648438,41537.648438,136500.0,41488.9500002,41467.43526814286,
152,Bank Nifty,2023-02-09,41634.0,41634.0,41252.949219,41554.300781,41554.300781,142900.0,41664.229687600004,41584.914062714284,
153,Bank Nifty,2023-02-10,41452.398438,41678.898438,41424.898438,41559.398438,41559.398438,155000.0,41692.019531399994,41536.80691985715,
154,Bank Nifty,2023-02-13,41563.5,41662.550781,41157.898438,41282.199219,41282.199219,147000.0,41679.6296876,41666.08537957143,
155,Bank Nifty,2023-02-14,41410.449219,41718.0,41195.75,41648.351563,41648.351563,143100.0,41697.0796876,41691.52120542857,
156,Bank Nifty,2023-02-15,41674.601563,41795.449219,41455.601563,41731.050781,41731.050781,116300.0,41697.7796876,41701.656808142856,Sell
157,Bank Nifty,2023-02-16,41925.699219,41979.101563,41521.949219,41631.351563,41631.351563,111700.0,41766.800000200004,41751.42131714286,Buy
158,Bank Nifty,2023-02-17,41514.0,41516.300781,40882.699219,41131.75,41131.75,138800.0,41734.2804688,41712.042968857146,
159,Bank Nifty,2023-02-20,41221.550781,41292.601563,40580.101563,40701.699219,40701.699219,143700.0,41660.2906252,41663.27176357143,
160,Bank Nifty,2023-02-21,40784.898438,40946.199219,40508.25,40673.601563,40673.601563,170200.0,41505.930469,41558.60044657143,
161,Bank Nifty,2023-02-22,40494.148438,40529.25,39899.0,39995.898438,39995.898438,155200.0,41252.690625200004,41396.700335,
162,Bank Nifty,2023-02-23,39983.699219,40147.800781,39600.25,40001.550781,40001.550781,200500.0,40886.4304688,41172.386160857146,
163,Bank Nifty,2023-02-24,40259.101563,40348.101563,39818.898438,39909.398438,39909.398438,144600.0,40652.7906252,40965.622209999994,
164,Bank Nifty,2023-02-27,39820.398438,40371.449219,39745.398438,40307.101563,40307.101563,165200.0,40468.5601564,40735.95758942857,
165,Bank Nifty,2023-02-28,40302.699219,40391.449219,40073.0,40269.050781,40269.050781,327800.0,40357.6101564,40575.26450914286,Sell
166,Bank Nifty,2023-03-01,40473.851563,40725.351563,40341.949219,40698.148438,40698.148438,169800.0,40396.83046899999,40494.22879485715,
167,Bank Nifty,2023-03-02,40604.550781,40773.25,40312.898438,40389.800781,40389.800781,149200.0,40521.92031279999,40469.52176357143,Buy
168,Bank Nifty,2023-03-03,40671.398438,41390.148438,40605.351563,41251.351563,41251.351563,213800.0,40730.329687800004,40592.507254714284,
169,Bank Nifty,2023-03-06,41418.398438,41671.199219,41259.148438,41350.398438,41350.398438,180200.0,40990.2796878,40810.135603,
170,Bank Nifty,2023-03-08,41178.351563,41625.351563,41100.351563,41577.101563,41577.101563,157600.0,41237.060156600004,40992.599888714285,
171,Bank Nifty,2023-03-09,41532.648438,41659.0,41208.101563,41256.75,41256.75,119200.0,41423.789844,41176.53571457143,
172,Bank Nifty,2023-03-10,40805.25,40839.0,40341.699219,40485.449219,40485.449219,145300.0,41436.939844,41240.471540428574,
173,Bank Nifty,2023-03-13,40356.101563,40690.050781,39454.601563,39564.699219,39564.699219,174500.0,41296.9203126,41235.42857157143,
174,Bank Nifty,2023-03-14,39522.398438,39768.5,39132.601563,39411.398438,39411.398438,205700.0,40916.3804688,41091.89285728572,
175,Bank Nifty,2023-03-15,39777.898438,39914.101563,38934.648438,39051.5,39051.5,164300.0,40574.1304688,40881.029018,
176,Bank Nifty,2023-03-16,39061.699219,39381.398438,38613.148438,39132.601563,39132.601563,196300.0,40118.6101564,40553.91462071428,
177,Bank Nifty,2023-03-17,39442.398438,39705.148438,38926.800781,39598.101563,39598.101563,173400.0,39891.839843999995,40279.59988857143,
178,Bank Nifty,2023-03-20,39512.101563,39512.101563,38941.898438,39361.949219,39361.949219,173800.0,39656.250000399996,39972.90011185715,
179,Bank Nifty,2023-03-21,39599.648438,39970.898438,39366.300781,39894.699219,39894.699219,187900.0,39696.72968799999,39848.885602999995,Sell
180,Bank Nifty,2023-03-22,40036.0,40085.601563,39837.800781,39999.050781,39999.050781,0.0,39731.029687999995,39762.53571471428,
181,Bank Nifty,2023-03-23,39836.148438,40201.601563,39552.5,39616.898438,39616.898438,153200.0,39895.070313,39824.407366571424,Buy
182,Bank Nifty,2023-03-24,39555.25,39767.898438,39294.898438,39395.351563,39395.351563,166100.0,39907.620313,39803.52120585714,
183,Bank Nifty,2023-03-27,39484.699219,39695.199219,39273.75,39431.300781,39431.300781,194200.0,39944.2398442,39848.34988885714,
184,Bank Nifty,2023-03-28,39545.050781,39645.199219,39326.101563,39567.898438,39567.898438,202300.0,39879.1000004,39839.78571471428,
185,Bank Nifty,2023-03-29,39611.550781,40055.0,39609.550781,39910.148438,39910.148438,259600.0,39872.979687800005,39917.34263428572,Sell
186,Bank Nifty,2023-03-31,40231.25,40690.398438,40180.199219,40608.648438,40608.648438,188000.0,39970.7390628,40020.12834857143,
187,Bank Nifty,2023-04-03,40695.800781,40857.601563,40535.898438,40813.050781,40813.050781,167500.0,40188.679687799995,40130.41406285714,Buy
188,Bank Nifty,2023-04-05,40972.300781,41071.148438,40802.648438,40999.148438,40999.148438,177400.0,40463.869531599994,40254.635044999995,
189,Bank Nifty,2023-04-06,40940.699219,41274.699219,40820.550781,41041.0,41041.0,196500.0,40789.769531599995,40469.892299428575,
190,Bank Nifty,2023-04-10,41116.148438,41139.851563,40727.25,40834.648438,40834.648438,153900.0,41006.7398442,40676.271205714285,
191,Bank Nifty,2023-04-11,41232.0,41403.25,40990.199219,41366.5,41366.5,219200.0,41149.310156600004,40927.42131728572,
192,Bank Nifty,2023-04-12,41426.0,41610.148438,41332.0,41557.949219,41557.949219,143000.0,41299.819531600006,41149.58537985714,
193,Bank Nifty,2023-04-13,41680.101563,42196.199219,41502.648438,42132.550781,42132.550781,232600.0,41524.829687800004,41364.69977714286,
194,Bank Nifty,2023-04-17,42603.550781,42603.550781,41799.0,42262.550781,42262.550781,229100.0,41790.6000002,41614.121093999995,
195,Bank Nifty,2023-04-18,42406.949219,42500.699219,42114.351563,42265.199219,42265.199219,214200.0,42062.7695314,41818.34263414286,
196,Bank Nifty,2023-04-19,42280.101563,42339.898438,42022.148438,42154.0,42154.0,170000.0,42250.099218999996,41970.51395114285,
197,Bank Nifty,2023-04-20,42218.5,42378.148438,42108.851563,42269.5,42269.5,180200.0,42403.699219,42147.413504714284,
198,Bank Nifty,2023-04-21,42252.550781,42382.148438,41962.351563,42118.0,42118.0,144100.0,42440.8890628,42287.256138714285,
199,Bank Nifty,2023-04-24,42469.949219,42714.148438,42269.101563,42635.75,42635.75,201000.0,42463.0085942,42444.97042442857,
200,Bank Nifty,2023-04-25,42731.601563,42865.550781,42601.5,42678.5,42678.5,262400.0,42535.9789066,42540.59207614285,Sell
201,Bank Nifty,2023-04-26,42559.050781,42875.601563,42432.25,42829.898438,42829.898438,178000.0,42643.119531599994,42579.45647357142,Buy
202,Bank Nifty,2023-04-27,42753.898438,43043.398438,42736.601563,43000.851563,43000.851563,181400.0,42776.1695316,42656.98493342857,
203,Bank Nifty,2023-04-28,43045.5,43302.050781,42810.351563,43233.898438,43233.898438,238700.0,42960.150000199996,42794.43526814285,
204,Bank Nifty,2023-05-02,43395.050781,43483.851563,43269.398438,43352.101563,43352.101563,241600.0,43114.0906252,42952.39285742857,
205,Bank Nifty,2023-05-03,43154.851563,43354.949219,43078.148438,43312.699219,43312.699219,175900.0,43211.970312800004,43091.36439757143,
206,Bank Nifty,2023-05-04,43236.101563,43739.800781,43213.949219,43685.449219,43685.449219,175400.0,43384.8101564,43237.886160857146,
207,Bank Nifty,2023-05-05,43110.648438,43588.0,42582.199219,42661.199219,42661.199219,251200.0,43493.7304688,43341.09319214286,
